id,customer_id,store_id,date,value,product_id,product_quantiy
9019,140,5,41,2024-03-28 15:07:29,1047.0,8260,3
9020,150,1,2,2024-03-28 11:37:17,2591.98,2048,2
9021,156,8,76,2024-03-28 12:33:01,371.18,6961,2
9022,161,6,56,2024-03-28 07:43:41,701.95,4300,5
9023,163,1,2,2024-03-28 18:28:51,18.0,797,1
9024,164,6,58,2024-03-28 04:09:24,445.5,2901,5
9025,186,9,85,2024-03-28 10:04:41,134.09,14087,2
9026,18,5,44,2024-03-29 02:57:06,560.57,6241,5
9027,20,7,69,2024-03-29 06:34:23,5841.0,4286,5
9028,21,2,13,2024-03-29 07:35:07,159.98,8878,4
9029,23,3,26,2024-03-29 20:57:38,1797.31,6499,3
9030,25,7,66,2024-03-29 03:36:45,128.12,2398,5
9031,31,4,32,2024-03-29 12:25:53,972.0,10790,4
9032,33,4,30,2024-03-29 07:46:34,298.08,501,3
9033,35,7,69,2024-03-29 14:04:28,4208.4,11062,4
9034,36,3,27,2024-03-29 16:23:45,156.8,3392,4
9035,37,7,70,2024-03-29 04:13:27,25.84,1017,3
9036,49,1,1,2024-03-29 08:19:06,652.85,714,1
9037,50,9,85,2024-03-29 09:21:56,119.39,11717,3
9038,52,2,10,2024-03-29 07:02:00,129.6,957,4
9039,56,3,27,2024-03-29 19:43:05,499.96,6828,5
9040,66,2,12,2024-03-29 19:57:32,224.95,2431,5
9041,69,4,32,2024-03-29 14:51:33,39.59,3168,1
9042,75,9,83,2024-03-29 21:47:23,191.22,11238,5
9043,76,9,85,2024-03-29 12:12:43,908.2,12911,3
9044,78,9,81,2024-03-29 09:38:58,134.97,5132,5
9045,80,1,2,2024-03-29 14:25:13,792.0,13478,4
9046,81,5,42,2024-03-29 06:38:45,139.98,1147,4
9047,87,3,23,2024-03-29 15:22:57,539.96,6122,2
9048,95,7,65,2024-03-29 12:08:37,323.98,25,3
9049,96,8,76,2024-03-29 16:25:59,339.98,4296,4
9050,101,1,2,2024-03-29 16:37:46,507.58,8628,4
9051,107,7,69,2024-03-29 07:57:21,7256.83,13295,3
9052,110,1,1,2024-03-29 02:39:08,122.53,9619,5
9053,118,4,30,2024-03-29 11:35:55,277.0,607,3
9054,121,6,51,2024-03-29 14:33:13,116.99,7144,1
9055,128,6,51,2024-03-29 07:27:31,3239.96,4373,3
9056,129,5,42,2024-03-29 05:42:16,302.39,5808,2
9057,131,1,1,2024-03-29 13:14:54,91.77,9450,5
9058,132,9,83,2024-03-29 04:41:52,2152.05,293,4
9059,134,4,30,2024-03-29 00:22:55,3131.96,7922,5
9060,135,4,31,2024-03-29 06:46:08,742.15,7865,5
9061,141,5,41,2024-03-29 12:59:30,3352.0,6628,5
9062,142,4,32,2024-03-29 04:05:40,745.16,2148,4
9063,156,9,84,2024-03-29 05:32:06,1086.09,8268,3
9064,162,6,51,2024-03-29 06:54:45,56.69,13202,2
9065,171,4,30,2024-03-29 06:42:43,512.45,6368,1
9066,176,7,66,2024-03-29 12:28:32,66.58,798,4
9067,178,9,84,2024-03-29 06:49:18,323.97,5686,3
9068,184,9,83,2024-03-29 17:38:37,611.96,8134,4
9069,189,9,85,2024-03-29 08:56:36,2393.99,13291,1
9070,193,5,44,2024-03-29 12:52:27,223.52,12864,4
9071,199,2,10,2024-03-29 11:29:32,59.98,10203,4
9072,9,6,57,2024-03-30 13:55:01,451.25,3006,3
9073,12,4,30,2024-03-30 13:00:58,1799.98,9938,4
9074,27,3,28,2024-03-30 09:23:52,143.99,11885,1
9075,34,2,14,2024-03-30 23:33:57,899.96,7369,4
9076,48,3,28,2024-03-30 04:58:18,75.94,11172,4
9077,52,4,30,2024-03-30 04:47:54,1079.98,11702,3
9078,58,6,51,2024-03-30 03:00:21,1313.91,9248,2
9079,59,6,57,2024-03-30 20:52:30,1973.16,13864,4
9080,60,2,11,2024-03-30 14:46:00,120.57,1856,1
9081,62,7,65,2024-03-30 22:41:54,359.98,11987,4
9082,67,4,31,2024-03-30 15:01:23,255.65,5450,4
9083,69,6,56,2024-03-30 06:40:50,11.61,4418,4
9084,80,9,82,2024-03-30 01:21:33,314.99,2011,1
9085,81,8,76,2024-03-30 14:47:01,985.59,6310,1
9086,93,1,2,2024-03-30 02:37:45,62.59,8119,1
9087,109,8,76,2024-03-30 16:37:33,412.78,13437,3
9088,116,6,55,2024-03-30 11:25:24,179.98,5600,2
9089,118,3,23,2024-03-30 04:47:57,146.98,1171,3
9090,125,3,27,2024-03-30 17:30:47,1202.5,6202,5
9091,141,3,27,2024-03-30 09:57:29,431.98,9956,3
9092,143,7,67,2024-03-30 15:39:03,4047.3,11733,3
9093,145,4,32,2024-03-30 10:52:33,64.78,8873,4
9094,146,9,83,2024-03-30 21:00:34,90.25,3006,1
9095,151,5,43,2024-03-30 11:38:09,73.44,6079,3
9096,153,7,67,2024-03-30 07:35:15,107.09,13448,1
9097,157,3,24,2024-03-30 06:32:43,249.5,847,2
9098,177,8,76,2024-03-30 07:10:18,149.0,3527,1
9099,181,5,44,2024-03-30 23:09:01,2799.96,10824,5
9100,182,6,56,2024-03-30 11:56:51,1093.23,2141,3
9101,183,1,1,2024-03-30 19:45:06,831.59,14502,2
9102,190,5,44,2024-03-30 11:46:58,126.0,9342,3
9103,191,2,11,2024-03-30 09:12:14,7485.72,8346,3
9104,197,7,66,2024-03-30 11:05:05,90.0,10274,2
9105,2,7,64,2024-03-31 23:35:37,179.99,3516,1
9106,3,8,76,2024-03-31 23:59:10,736.0,8497,2
9107,5,3,27,2024-03-31 02:38:33,45.22,9505,4
9108,10,1,2,2024-03-31 23:40:14,2152.8,6803,5
9109,14,1,2,2024-03-31 20:40:31,3455.28,1297,2
9110,17,3,25,2024-03-31 16:18:26,67.98,2206,2
9111,34,1,2,2024-03-31 04:19:19,780.82,14188,2
9112,35,8,76,2024-03-31 09:04:04,89.76,6177,5
9113,42,1,2,2024-03-31 21:39:40,604.78,9263,3
9114,43,7,71,2024-03-31 12:19:30,719.96,12074,4
9115,49,6,53,2024-03-31 01:58:24,1792.76,2797,4
9116,57,4,32,2024-03-31 12:11:30,193.5,9371,2
9117,58,6,56,2024-03-31 19:34:41,584.99,13225,1
9118,59,6,53,2024-03-31 08:42:20,2159.96,6210,4
9119,66,5,42,2024-03-31 05:11:19,364.49,5857,1
9120,70,7,67,2024-03-31 12:42:33,1354.5,12453,5
9121,81,1,1,2024-03-31 08:22:36,668.24,8706,3
9122,82,3,23,2024-03-31 01:01:46,1053.95,10492,4
9123,89,4,30,2024-03-31 14:03:00,345.87,678,1
9124,90,6,55,2024-03-31 14:41:25,4266.0,6035,5
9125,92,3,28,2024-03-31 00:50:34,2449.97,6327,1
9126,100,6,55,2024-03-31 10:37:03,80.98,9200,2
9127,101,1,2,2024-03-31 22:23:49,194.4,2122,5
9128,102,8,76,2024-03-31 02:43:11,659.97,1005,3
9129,110,8,76,2024-03-31 00:29:27,110.83,6808,1
9130,115,3,27,2024-03-31 04:57:01,237.47,9381,5
9131,118,6,53,2024-03-31 23:55:30,359.1,10927,1
9132,122,5,43,2024-03-31 07:00:12,415.98,9491,2
9133,129,6,57,2024-03-31 09:46:07,188.68,6923,5
9134,133,2,15,2024-03-31 01:58:22,134.39,9770,1
9135,140,9,85,2024-03-31 22:13:06,73.87,14068,4
9136,146,8,76,2024-03-31 19:42:09,95.99,5019,1
9137,151,7,69,2024-03-31 14:07:10,323.37,581,5
9138,154,5,42,2024-03-31 11:47:52,4391.96,5895,5
9139,158,2,14,2024-03-31 09:18:15,149.99,1410,3
9140,163,9,84,2024-03-31 12:56:16,31.05,4194,1
9141,165,2,12,2024-03-31 22:06:04,348.3,5319,3
9142,169,4,30,2024-03-31 10:02:42,359.93,10445,5
9143,170,4,31,2024-03-31 16:17:15,188.99,11324,1
9144,171,1,2,2024-03-31 03:43:47,455.33,7313,2
9145,172,7,68,2024-03-31 23:03:06,136.0,9557,2
9146,178,1,2,2024-03-31 13:42:34,295.87,498,2
9147,191,1,1,2024-03-31 21:13:13,574.56,11214,2
9148,192,5,43,2024-03-31 15:53:02,874.97,9419,5
9149,199,8,76,2024-03-31 17:31:13,658.94,5059,2
9150,1,6,56,2024-04-01 00:14:21,179.99,4130,1
9151,3,9,84,2024-04-01 00:50:34,62.99,210,2
9152,16,3,27,2024-04-01 08:27:16,1283.93,701,2
9153,18,5,42,2024-04-01 11:21:05,5649.95,5893,5
9154,33,5,41,2024-04-01 15:26:16,379.98,9473,2
9155,34,9,85,2024-04-01 05:08:44,989.91,4208,4
9156,35,9,85,2024-04-01 16:17:31,345.52,10293,3
9157,36,9,84,2024-04-01 03:14:07,323.98,14431,3
9158,37,9,83,2024-04-01 15:40:54,3426.27,8304,3
9159,41,9,83,2024-04-01 11:12:36,212.59,2436,5
9160,42,9,85,2024-04-01 05:04:17,453.58,2828,2
9161,43,6,58,2024-04-01 14:27:38,366.64,7825,3
9162,45,3,27,2024-04-01 16:59:09,561.58,2156,3
9163,46,6,58,2024-04-01 20:35:44,754.2,1459,2
9164,47,4,30,2024-04-01 07:27:01,781.17,13218,2
9165,49,5,41,2024-04-01 11:31:21,83.92,1016,4
9166,51,8,76,2024-04-01 18:06:29,2217.58,11741,2
9167,54,5,42,2024-04-01 12:06:46,1194.0,4260,3
9168,55,3,25,2024-04-01 18:10:36,157.49,8133,1
9169,61,6,57,2024-04-01 03:27:53,89.98,11820,2
9170,66,2,12,2024-04-01 16:53:46,190.5,7820,1
9171,69,6,55,2024-04-01 01:33:39,280.78,9908,3
9172,77,9,82,2024-04-01 11:50:13,287.97,1936,4
9173,78,8,76,2024-04-01 16:53:15,189.99,11998,1
9174,81,7,71,2024-04-01 22:23:00,259.18,8608,4
9175,82,2,15,2024-04-01 08:26:15,999.96,2744,4
9176,85,4,30,2024-04-01 08:06:55,269.97,2845,3
9177,87,2,10,2024-04-01 16:03:46,719.99,1323,1
9178,89,7,66,2024-04-01 12:35:52,280.78,7740,3
9179,90,2,10,2024-04-01 06:10:01,149.0,7647,1
9180,92,3,23,2024-04-01 08:45:41,935.95,245,5
9181,97,2,13,2024-04-01 03:23:13,692.1,4360,4
9182,102,9,85,2024-04-01 07:14:57,201.6,14420,4
9183,109,1,2,2024-04-01 07:57:03,409.81,10738,3
9184,116,3,24,2024-04-01 01:46:34,485.95,9955,3
9185,117,7,64,2024-04-01 18:18:57,863.94,10592,3
9186,119,6,53,2024-04-01 09:34:55,60.74,13202,3
9187,120,8,76,2024-04-01 22:45:51,8640.25,4185,5
9188,125,5,43,2024-04-01 22:42:32,12703.92,3455,4
9189,126,9,85,2024-04-01 03:06:07,636.12,8385,2
9190,134,7,64,2024-04-01 03:11:57,62.99,1946,1
9191,140,8,76,2024-04-01 11:19:22,1347.7,766,5
9192,145,2,13,2024-04-01 23:48:19,133.95,195,3
9193,151,3,24,2024-04-01 05:14:34,92.77,2871,2
9194,155,1,1,2024-04-01 19:45:02,117.87,10342,1
9195,158,5,43,2024-04-01 10:28:13,399.9,7501,2
9196,170,7,70,2024-04-01 10:12:59,171.66,1699,3
9197,171,5,44,2024-04-01 06:12:02,656.36,9843,4
9198,177,6,51,2024-04-01 21:17:26,233.91,7495,2
9199,185,4,31,2024-04-01 02:45:17,48.46,12675,5
9200,188,5,41,2024-04-01 11:31:28,1134.95,647,5
9201,189,2,14,2024-04-01 17:16:29,53.83,4427,5
9202,190,1,1,2024-04-01 20:00:28,568.4,7515,4
9203,191,3,28,2024-04-01 12:09:52,472.47,12499,5
9204,193,4,32,2024-04-01 01:41:37,233.99,11559,1
9205,194,4,31,2024-04-01 00:31:11,86.38,11137,3
9206,197,1,2,2024-04-01 03:44:51,11.65,147,1
9207,198,2,13,2024-04-01 08:05:31,238.4,8832,2
9208,199,7,65,2024-04-01 01:10:50,97.19,3003,1
9209,2,9,84,2024-04-02 02:50:01,56.69,6730,1
9210,6,6,54,2024-04-02 17:54:50,547.27,4049,2
9211,16,1,2,2024-04-02 23:16:05,1319.85,11667,5
9212,21,4,32,2024-04-02 08:05:59,5034.58,2644,2
9213,26,1,2,2024-04-02 08:57:52,542.7,10539,3
9214,31,2,12,2024-04-02 16:35:48,1914.04,7916,4
9215,33,6,58,2024-04-02 12:22:33,232.17,864,3
9216,35,7,69,2024-04-02 10:51:55,464.67,415,5
9217,38,9,81,2024-04-02 12:32:10,2587.66,4690,4
9218,42,7,70,2024-04-02 16:14:48,566.99,3102,2
9219,44,2,10,2024-04-02 10:45:00,96.66,12701,3
9220,46,6,58,2024-04-02 13:20:21,532.8,9593,4
9221,48,1,1,2024-04-02 22:02:51,200.25,11261,5
9222,51,7,69,2024-04-02 18:15:37,641.49,11338,4
9223,52,2,13,2024-04-02 06:56:08,153.99,7703,1
9224,54,5,44,2024-04-02 15:25:45,5499.95,5898,5
9225,56,8,76,2024-04-02 11:16:54,389.94,7151,3
9226,57,6,52,2024-04-02 14:41:55,899.95,9082,5
9227,58,1,2,2024-04-02 16:22:54,388.62,10696,4
9228,61,8,76,2024-04-02 21:46:38,37.99,795,1
9229,62,7,70,2024-04-02 22:27:28,351.74,12327,2
9230,63,5,42,2024-04-02 18:40:05,439.56,11364,4
9231,65,3,26,2024-04-02 08:23:07,5390.5,2658,4
9232,67,2,12,2024-04-02 08:33:47,569.97,42,3
9233,68,8,76,2024-04-02 08:48:31,887.0,13979,1
9234,71,1,1,2024-04-02 08:23:20,378.0,10665,1
9235,72,4,32,2024-04-02 09:21:08,854.99,4612,1
9236,75,9,85,2024-04-02 11:05:42,800.61,9484,4
9237,76,1,1,2024-04-02 14:05:36,291.56,6473,5
9238,81,7,68,2024-04-02 10:17:57,2374.56,12383,1
9239,84,4,30,2024-04-02 19:06:19,137.62,5679,3
9240,87,2,15,2024-04-02 22:06:20,663.96,3084,4
9241,92,1,1,2024-04-02 14:25:59,646.38,10476,3
9242,95,9,82,2024-04-02 18:33:46,199.23,3155,3
9243,98,7,69,2024-04-02 14:25:07,214.18,5324,2
9244,103,1,2,2024-04-02 16:32:57,382.45,7516,5
9245,104,2,11,2024-04-02 18:21:52,599.97,1366,3
9246,105,4,30,2024-04-02 15:28:20,251.95,14168,2
9247,108,3,25,2024-04-02 05:26:57,350.97,11625,3
9248,109,1,2,2024-04-02 12:12:10,106.78,9130,1
9249,111,4,32,2024-04-02 17:01:07,402.3,12583,3
9250,112,7,64,2024-04-02 09:16:40,137.68,12094,1
9251,114,1,1,2024-04-02 04:17:47,1256.85,6666,5
9252,115,8,76,2024-04-02 19:02:42,488.99,6209,1
9253,118,7,68,2024-04-02 13:40:31,1259.97,2183,4
9254,122,9,85,2024-04-02 12:09:03,13491.9,13591,5
9255,123,2,12,2024-04-02 14:41:34,79.98,12510,2
9256,124,2,12,2024-04-02 08:28:01,599.85,6101,3
9257,129,3,24,2024-04-02 17:48:25,2050.78,13841,5
9258,130,8,76,2024-04-02 22:50:13,4499.95,9944,5
9259,133,7,66,2024-04-02 12:54:41,1260.36,4517,4
9260,134,3,23,2024-04-02 17:58:52,116.99,2485,1
9261,136,6,55,2024-04-02 18:55:50,407.57,3417,3
9262,137,3,27,2024-04-02 15:15:54,1769.02,2564,2
9263,139,3,28,2024-04-02 08:44:49,170.07,3386,3
9264,142,5,41,2024-04-02 05:54:24,29.99,2736,1
9265,143,3,27,2024-04-02 04:59:41,9449.97,13584,3
9266,147,2,10,2024-04-02 02:44:54,103.05,11267,5
9267,150,7,70,2024-04-02 05:36:08,134.96,4978,5
9268,151,8,76,2024-04-02 16:43:30,136.8,9672,4
9269,154,5,42,2024-04-02 06:33:07,3999.98,9941,2
9270,156,6,58,2024-04-02 22:00:16,2829.58,2336,2
9271,159,4,32,2024-04-02 01:31:03,1109.65,1206,2
9272,160,3,24,2024-04-02 11:16:02,107.89,3075,4
9273,165,4,30,2024-04-02 07:17:40,310.46,8406,5
9274,166,3,25,2024-04-02 14:16:48,682.99,7162,4
9275,168,9,85,2024-04-02 06:21:01,215.91,13053,2
9276,176,4,31,2024-04-02 11:20:20,114.29,14134,1
9277,177,2,10,2024-04-02 14:52:14,303.97,8942,4
9278,184,9,85,2024-04-02 20:04:49,121.47,7566,3
9279,187,4,32,2024-04-02 20:20:04,233.98,13873,2
9280,189,6,52,2024-04-02 16:40:50,4103.86,5920,3
9281,191,3,26,2024-04-02 02:50:25,110.79,9206,2
9282,196,4,32,2024-04-02 23:50:51,161.98,5167,2
9283,8,1,2,2024-04-03 01:24:41,1349.95,3772,5
9284,10,8,76,2024-04-03 14:22:49,255.0,10720,3
9285,16,6,58,2024-04-03 21:49:07,2249.77,14185,5
9286,17,9,81,2024-04-03 02:17:11,161.99,7592,1
9287,18,8,76,2024-04-03 22:22:40,597.0,6570,3
9288,28,8,76,2024-04-03 22:45:57,122.99,11554,1
9289,32,7,70,2024-04-03 19:55:46,546.39,7313,4
9290,36,1,2,2024-04-03 11:54:31,1600.07,8261,4
9291,37,3,25,2024-04-03 09:39:35,2063.86,8301,3
9292,44,1,1,2024-04-03 19:03:35,71.99,13516,2
9293,49,1,2,2024-04-03 01:30:28,109.32,13998,3
9294,52,2,12,2024-04-03 23:30:29,59.99,1770,1
9295,56,8,76,2024-04-03 16:40:31,479.97,11093,3
9296,64,3,26,2024-04-03 05:13:48,539.96,8006,4
9297,67,3,27,2024-04-03 07:54:15,81.0,13165,5
9298,68,4,30,2024-04-03 22:35:04,278.05,2899,3
9299,74,6,54,2024-04-03 22:13:50,254.9,1119,2
9300,77,2,14,2024-04-03 13:27:56,2406.64,7891,3
9301,83,6,57,2024-04-03 01:15:18,42.84,7460,1
9302,85,6,53,2024-04-03 17:03:53,899.96,9080,4
9303,91,6,57,2024-04-03 18:10:07,115.17,5610,4
9304,103,4,31,2024-04-03 02:21:57,1124.95,6405,5
9305,111,2,10,2024-04-03 03:50:44,399.95,11360,5
9306,117,5,44,2024-04-03 07:31:35,199.99,1004,1
9307,124,9,85,2024-04-03 07:58:22,59.6,7539,1
9308,127,5,42,2024-04-03 22:57:26,438.0,4594,2
9309,128,3,25,2024-04-03 15:57:44,37.74,14010,2
9310,129,7,65,2024-04-03 22:22:16,896.4,12620,4
9311,132,3,23,2024-04-03 17:01:53,731.22,13342,5
9312,139,6,52,2024-04-03 12:48:00,841.5,3189,1
9313,142,9,83,2024-04-03 23:18:13,67.43,11179,3
9314,145,4,30,2024-04-03 05:04:58,98.98,6582,2
9315,149,4,30,2024-04-03 17:35:58,2342.57,11939,3
9316,156,2,14,2024-04-03 17:46:17,99.9,9579,2
9317,157,8,76,2024-04-03 13:37:06,299.99,6111,1
9318,160,6,56,2024-04-03 12:22:52,462.96,14448,5
9319,161,8,76,2024-04-03 20:09:46,999.95,9745,5
9320,164,8,76,2024-04-03 18:30:38,1096.0,12054,2
9321,167,5,41,2024-04-03 05:04:05,96.29,2891,1
9322,168,5,44,2024-04-03 23:05:03,259.9,9166,2
9323,173,7,70,2024-04-03 17:52:03,341.98,464,2
9324,175,5,42,2024-04-03 04:39:46,275.8,4827,4
9325,181,8,76,2024-04-03 18:05:17,539.99,8325,1
9326,183,2,10,2024-04-03 21:47:40,209.98,2609,3
9327,184,7,71,2024-04-03 21:21:26,283.48,12808,3
9328,186,4,31,2024-04-03 14:29:19,1620.0,6393,3
9329,187,7,69,2024-04-03 22:10:49,314.93,807,1
9330,188,4,31,2024-04-03 08:27:55,485.99,7684,1
9331,189,2,11,2024-04-03 21:16:47,719.96,1944,4
9332,197,3,28,2024-04-03 21:56:39,32399.97,10532,3
9333,198,4,32,2024-04-03 20:59:34,347.67,9416,4
9334,4,5,43,2024-04-04 23:49:20,5165.97,1708,3
9335,6,8,76,2024-04-04 19:15:14,255.17,202,4
9336,9,3,26,2024-04-04 19:40:38,607.45,2478,5
9337,10,8,76,2024-04-04 00:23:49,1374.0,4045,3
9338,12,5,44,2024-04-04 02:32:41,275.98,14243,2
9339,14,7,69,2024-04-04 05:10:45,1072.8,4640,4
9340,15,4,30,2024-04-04 01:13:09,124.96,12813,2
9341,16,1,2,2024-04-04 07:39:40,32.67,9619,1
9342,18,7,67,2024-04-04 00:53:58,29.47,11538,1
9343,23,1,1,2024-04-04 02:21:09,89.98,7552,4
9344,30,2,14,2024-04-04 02:00:12,779.99,2571,1
9345,31,5,41,2024-04-04 16:21:37,299.97,1475,3
9346,39,7,66,2024-04-04 02:17:55,323.89,3065,4
9347,40,9,82,2024-04-04 21:36:04,161.98,7750,4
9348,42,1,1,2024-04-04 07:43:53,2429.98,8567,2
9349,45,2,11,2024-04-04 05:34:52,1254.4,7005,4
9350,46,2,12,2024-04-04 18:12:35,119.98,11154,2
9351,49,8,76,2024-04-04 12:31:01,759.32,6825,4
9352,50,2,14,2024-04-04 17:57:06,636.99,6493,1
9353,59,5,41,2024-04-04 12:47:38,71.97,4249,3
9354,60,5,44,2024-04-04 21:20:08,16489.95,13654,5
9355,62,4,31,2024-04-04 10:44:15,106.2,13780,1
9356,73,7,66,2024-04-04 16:23:50,646.38,4253,3
9357,80,4,30,2024-04-04 07:40:09,906.72,10969,5
9358,81,8,76,2024-04-04 04:13:31,4250.0,13932,5
9359,83,9,85,2024-04-04 11:51:41,438.56,5910,5
9360,86,3,26,2024-04-04 19:39:55,42.12,10997,2
9361,88,2,14,2024-04-04 08:18:14,164.18,8159,2
9362,95,3,27,2024-04-04 11:00:03,467.82,6065,4
9363,98,9,83,2024-04-04 01:45:28,307.76,10305,4
9364,104,6,52,2024-04-04 00:43:24,1975.27,2676,5
9365,107,2,15,2024-04-04 13:16:05,1025.31,13128,2
9366,110,6,52,2024-04-04 14:57:23,338.38,14425,2
9367,113,9,83,2024-04-04 04:48:48,718.55,7306,1
9368,117,6,51,2024-04-04 03:30:55,710.07,2547,3
9369,120,6,52,2024-04-04 23:34:11,251.07,14521,3
9370,123,8,76,2024-04-04 15:00:53,899.94,7226,3
9371,127,7,68,2024-04-04 05:19:55,431.98,7414,3
9372,135,2,13,2024-04-04 03:48:12,83.99,2711,1
9373,140,1,1,2024-04-04 04:18:51,1166.38,13738,2
9374,141,6,58,2024-04-04 15:43:13,899.95,13545,5
9375,142,5,42,2024-04-04 20:25:00,1739.97,6344,3
9376,144,1,2,2024-04-04 23:41:42,18.39,7780,2
9377,145,3,25,2024-04-04 00:59:42,3887.98,1547,4
9378,149,6,52,2024-04-04 17:17:44,52.18,6925,2
9379,152,9,83,2024-04-04 12:32:52,314.97,323,5
9380,155,3,25,2024-04-04 18:27:54,496.78,10732,3
9381,161,8,76,2024-04-04 21:51:24,643.98,1759,2
9382,164,1,1,2024-04-04 14:32:05,87.68,3171,3
9383,165,2,12,2024-04-04 18:44:55,151.98,3858,2
9384,171,7,64,2024-04-04 07:05:59,1709.97,10834,5
9385,173,1,1,2024-04-04 08:59:56,224.95,1689,1
9386,174,5,43,2024-04-04 15:29:26,1039.8,2963,4
9387,176,2,11,2024-04-04 22:24:07,2799.98,6309,4
9388,178,3,23,2024-04-04 20:45:13,376.65,2836,3
9389,182,7,67,2024-04-04 01:57:46,107.99,14469,2
9390,189,9,81,2024-04-04 01:34:41,31.5,13194,2
9391,191,3,26,2024-04-04 01:16:11,138.22,2813,2
9392,192,8,76,2024-04-04 05:27:22,499.0,13126,1
9393,194,7,64,2024-04-04 14:25:44,157.35,9990,5
9394,2,1,2,2024-04-05 03:27:31,1436.4,12049,2
9395,4,1,1,2024-04-05 13:17:19,539.96,10432,5
9396,8,2,11,2024-04-05 16:45:18,1499.95,12320,5
9397,12,8,76,2024-04-05 21:17:15,419.75,9557,5
9398,14,3,27,2024-04-05 08:53:30,215.86,7240,3
9399,16,2,10,2024-04-05 17:47:27,119.98,7184,2
9400,17,6,56,2024-04-05 23:47:54,539.96,5994,4
9401,25,8,76,2024-04-05 05:52:58,3599.96,10792,4
9402,26,8,76,2024-04-05 23:57:33,649.95,9973,5
9403,33,5,44,2024-04-05 13:14:27,147.82,2583,2
9404,35,9,81,2024-04-05 22:32:15,158.37,14119,4
9405,36,6,55,2024-04-05 14:15:42,742.5,10734,3
9406,39,7,66,2024-04-05 10:33:14,782.97,11047,3
9407,49,6,52,2024-04-05 23:23:50,6299.99,13594,1
9408,50,8,76,2024-04-05 04:32:00,4094.8,3715,5
9409,52,2,10,2024-04-05 02:06:59,1200.0,9272,2
9410,53,8,76,2024-04-05 07:40:20,3399.96,10833,4
9411,54,9,85,2024-04-05 11:26:25,211.38,6257,3
9412,58,1,1,2024-04-05 03:10:36,1884.6,6412,5
9413,60,6,54,2024-04-05 05:00:10,539.98,11319,2
9414,62,8,76,2024-04-05 05:26:31,147.39,14373,3
9415,67,1,1,2024-04-05 21:47:26,54.79,13713,3
9416,73,1,2,2024-04-05 02:42:19,139.28,3598,4
9417,74,4,31,2024-04-05 23:04:31,269.98,2701,2
9418,77,3,24,2024-04-05 12:09:09,154.79,13437,1
9419,80,4,31,2024-04-05 10:11:38,12136.46,5778,5
9420,86,8,76,2024-04-05 21:34:38,681.6,309,1
9421,87,1,1,2024-04-05 13:14:17,340.18,4364,2
9422,96,3,25,2024-04-05 23:08:17,373.04,11686,2
9423,97,1,1,2024-04-05 01:46:52,1856.22,1912,5
9424,100,5,41,2024-04-05 01:06:09,1794.0,2425,3
9425,101,3,24,2024-04-05 08:50:21,2102.68,4664,2
9426,105,5,43,2024-04-05 10:27:59,847.65,4810,5
9427,108,9,84,2024-04-05 03:18:48,51.74,14336,1
9428,111,3,27,2024-04-05 14:46:32,80.99,122,2
9429,117,7,65,2024-04-05 02:34:47,1034.09,10653,1
9430,132,6,57,2024-04-05 22:24:51,1927.62,836,5
9431,133,9,84,2024-04-05 22:17:56,306.15,1693,3
9432,134,5,42,2024-04-05 01:09:14,243.98,1131,2
9433,135,4,30,2024-04-05 01:20:27,436.45,7851,5
9434,136,3,26,2024-04-05 13:24:46,1919.7,7001,4
9435,138,9,81,2024-04-05 06:48:29,646.37,7303,1
9436,139,5,41,2024-04-05 06:34:31,2699.99,8743,1
9437,146,3,27,2024-04-05 15:11:23,261.27,6806,3
9438,148,3,24,2024-04-05 03:41:42,126.39,10768,3
9439,151,7,66,2024-04-05 17:45:21,1437.98,4611,4
9440,154,3,27,2024-04-05 21:05:37,656.84,14302,4
9441,157,1,1,2024-04-05 11:54:05,45.35,7247,1
9442,158,6,58,2024-04-05 16:43:03,40.49,12206,1
9443,160,5,43,2024-04-05 01:57:51,607.98,5007,2
9444,161,5,43,2024-04-05 13:09:12,992.97,7066,3
9445,162,2,14,2024-04-05 14:51:36,485.99,8325,1
9446,163,3,27,2024-04-05 09:19:51,518.39,13098,1
9447,165,9,84,2024-04-05 12:36:40,321.84,3373,3
9448,166,4,30,2024-04-05 07:49:38,107.98,106,2
9449,170,6,56,2024-04-05 12:19:27,863.96,8211,4
9450,173,4,31,2024-04-05 16:07:02,179.13,13173,5
9451,174,7,65,2024-04-05 09:14:48,315.49,11612,5
9452,176,3,25,2024-04-05 12:43:16,215.96,1724,4
9453,177,8,76,2024-04-05 12:55:44,139.98,1634,2
9454,180,1,1,2024-04-05 06:50:37,156.02,5456,2
9455,184,8,76,2024-04-05 10:27:41,1347.0,1834,3
9456,185,9,85,2024-04-05 11:00:36,134.54,5709,1
9457,187,1,2,2024-04-05 09:22:47,178.53,4203,4
9458,198,9,82,2024-04-05 05:01:47,29.41,4414,5
9459,7,8,76,2024-04-06 20:31:51,469.98,13348,2
9460,9,6,58,2024-04-06 12:23:39,54.72,2846,2
9461,10,8,76,2024-04-06 19:39:43,199.0,9741,1
9462,19,1,1,2024-04-06 18:13:11,408.24,493,4
9463,20,6,52,2024-04-06 18:57:32,1341.76,11411,3
9464,22,3,26,2024-04-06 21:06:53,77.75,1412,1
9465,27,9,82,2024-04-06 22:53:12,1638.0,9278,5
9466,28,3,26,2024-04-06 21:32:53,238.49,8450,1
